Noise,N,0,1,2,3,4
0.0,100,0.7578737549753017,1.0,1.0,1.0,0.7578737549753017
0.001,100,0.3726422472358352,1.0,1.0000000000000002,1.0000000000000004,0.3726422472358352
0.0,200,0.5137732875617663,0.9999999999999996,1.0,1.0000000000000004,0.5137732875617662
0.001,200,0.505250005919105,0.9999999999999998,1.0,1.0000000000000004,0.5052500059191052
0.0,400,0.5529468371586652,0.9999999999999998,1.0,1.0,0.5529468371586653
0.001,400,0.4914833473216588,1.0,1.0000000000000004,1.0000000000000004,0.4914833473216589
0.0,800,0.3902072312328792,0.9999999999999998,1.0000000000000002,1.0000000000000004,0.3902072312328793
0.001,800,0.02128682751690772,1.0,1.0000000000000002,1.0000000000000004,0.021286827516907823
0.0,1600,0.2510769007385768,1.0,1.0,1.0000000000000004,0.2510769007385767
0.001,1600,0.5513280638903398,0.9999999999999992,1.0,1.0,0.5513280638903397
