Noise,N,0,1,2,3,4
0.0,100,0.07290432223380211,0.01613364054672627,0.09052387913714847,0.18994457519509766,0.08570535863171676
0.001,100,0.02863547555932315,0.07621267194931235,0.2688662321951974,0.0031781862898620445,0.05926910142895439
0.0,200,0.03815309615741731,0.02754589043422808,0.04172047573686917,0.3309428876064252,0.10578535955069464
0.001,200,0.06739323204043597,0.12157263230911045,0.1522360381159404,0.0456923349526,0.040670620340469456
0.0,400,0.06860358319274715,0.06247969179600123,0.06274597320315889,0.07044609884745495,0.09391397034655988
0.001,400,0.07957684851420828,0.1883130288059109,0.06658215526637776,0.030887329019196413,0.0779651110494346
0.0,800,0.040494846570474134,0.07512729388568105,0.04273653221964114,0.09943238518951088,0.17618451842476862
0.001,800,0.04237783393016956,0.07343976090023664,0.11239892386604904,0.038101780920118164,0.20092740649062235
0.0,1600,0.1051774418272543,0.07222831682211453,0.08587607019747112,0.08816613169025611,0.053864001665631316
0.001,1600,0.14325960036953125,0.04495372093242202,0.07709532869878792,0.1551186743149257,0.05257329388777983
