Noise,N,0,1,2,3,4
0.0,100,0.4069124215216613,-0.3091634218531485,-0.4066643430584828,-0.5423277248515674,0.5285309931702825
0.0,100,-0.3329802995599359,-0.5027653575787594,0.39078298395459504,0.3367418936865456,0.6084773387823245
0.0,100,0.5493838774108563,-0.41530622674282186,0.6148446853559268,-0.1548321993644758,-0.3516974498047771
0.0,100,0.554869762445188,-0.08176663865751042,-0.3399203300801738,0.753996245242438,0.037115965367527766
0.0,100,-0.33740673271496385,-0.6873717543207943,-0.4339734480634875,0.0014792207360602772,-0.4747016182429421
0.001,100,-0.4328734398076721,-0.6641835609555018,0.056069501773501125,-0.5743972595329051,-0.19597137974077455
0.001,100,-0.3731085182526879,-0.02261003736914407,-0.5685696868490079,0.4493270825343069,-0.5788890255610988
0.001,100,0.3085127117650956,-0.7290955706743141,-0.1544155187917396,0.4758569498910783,0.3506502050463981
0.001,100,0.2989602899262178,0.08681370030427905,-0.7939996093931644,-0.47624125895217406,0.214114478823506
0.001,100,0.6991804276743853,-0.13867953644719958,0.13894311788308433,-0.12217768885645633,-0.6765220898584731
0.0,200,0.2144989846079941,-0.4861785801483144,0.4864992969140869,0.283356311554826,-0.6329677784937019
0.0,200,0.1844208005618152,0.26954285192008004,0.7395461355413041,-0.5629054146300745,0.17188550516258258
0.0,200,-0.23263041001970197,-0.0007250452115024513,-0.31325590871678144,-0.6782547500060543,-0.6226747115402671
0.0,200,-0.567886431960275,-0.6925496381127733,0.15155203335477738,-0.2077245133092711,0.3629910562283233
0.0,200,-0.7371344834233249,0.4597298252703073,0.3086950993263063,0.3157019409931455,-0.2243231178684959
0.001,200,-0.5611451784925967,0.16989331040293948,-0.039554065151832365,0.470807560763123,0.658048682388381
0.001,200,0.626330523563579,0.5718895490107841,0.33152884458235937,-0.009399417227302021,0.4131013134214023
0.001,200,0.08313470293451386,-0.6216966158817991,0.7426450737725249,0.18615255215347848,0.14285468384780506
0.001,200,-0.060574998916291076,-0.2719604292181001,-0.13604384250069834,-0.7682559868096569,0.5600383969823531
0.001,200,0.5312677804849129,-0.4284967322549822,-0.564353141622244,0.3916399593273549,0.2495371107963857
0.0,400,0.1242250370502762,-0.4386293550297004,-0.10076989849405917,-0.0338979169535926,0.8836678040190163
0.0,400,0.19999381495441448,-0.4642428754883515,-0.7856735649794655,-0.06515138037309982,-0.3506470782228533
0.0,400,0.022064502076955133,-0.7473453480047907,0.5693796929560483,0.15792229337253527,-0.3030765630479029
0.0,400,-0.3219198129790654,-0.12343922920363327,0.08711898801559445,-0.9336943491174616,-0.04189910569922667
0.0,400,0.9167613680284832,0.13535334858712286,0.2019394068189012,-0.3128604170293292,-0.05066458868540213
0.001,400,0.08343100665725145,0.11961879368384115,0.10376589989936658,0.8481149280429204,-0.4986625293468588
0.001,400,0.17730620507872347,-0.07726890990492383,0.14514511018829904,0.4736315021958699,0.8468755057969247
0.001,400,-0.5618846197466858,-0.2273792217444603,0.7945584651607321,-0.02480998323222321,-0.025410111854228142
0.001,400,-0.131798620161054,0.9633306472376554,0.18419246677081905,-0.07231721597770882,0.1243645579513578
0.001,400,0.7927903724090649,0.003689630237749956,0.550377611856445,-0.22478646303477826,-0.13425849115685584
0.0,800,-0.35041067229968714,0.6028281980148044,-0.6840773009476352,-0.2049428893740528,0.06202566275275662
0.0,800,0.4241689802392393,-0.15478742416518831,-0.319823666364458,0.1357228971668724,0.8218355353359554
0.0,800,-0.7332018780110157,0.01738138140032901,0.2979953489494109,0.4387634360771379,0.4252038485574166
0.0,800,-0.15052009485038606,0.00036616229483762817,0.3635334100623953,-0.8463490521445903,0.3589990371487987
0.0,800,0.3702050027601408,0.7825195016766804,0.4569390556018599,0.17537855164010874,0.105169142419923
0.001,800,-0.15645048353209326,0.10781326430885804,-0.7489975850249326,-0.3186859349521545,-0.5489457520849695
0.001,800,-0.7960038455284218,0.3003976568399846,0.27910251253568824,0.3372224381849335,-0.2907265731746688
0.001,800,0.20810258448962965,0.039077402578388494,0.5997020946131008,-0.5264127759972779,-0.564281186927194
0.001,800,0.16849911147935318,-0.6508204414295304,0.00035259109368373685,0.5499393668081837,-0.4955879043744652
0.001,800,0.5198100497931375,0.6877814023578369,-0.03823190446819719,0.4529642195027477,-0.2238660135789812
0.0,1600,0.4934162979133612,0.04759884700687776,0.0252792601520894,0.8614425986750757,0.10748169570296516
0.0,1600,-0.14478963016434326,-0.3046065079729662,-0.7443678975297104,0.049968340164239004,0.5741693447109635
0.0,1600,-0.4628617899564551,0.8214173689856393,-0.020948657459400197,0.18594432919144085,0.275714217114769
0.0,1600,0.6017014607979271,0.2464903623183305,0.20501628074226355,-0.437437478134308,0.586357084643756
0.0,1600,0.3991123092843584,0.4116615506420522,-0.6346706787891021,-0.17173518373998153,-0.4888192799510501
0.001,1600,0.6228375884233683,-0.07060407920520491,0.7708084196432567,-0.11071354821754628,-0.026178099524105818
0.001,1600,-0.36856284846794063,0.7831745730343717,0.3939149369605113,0.10050209683178317,0.2924540405831976
0.001,1600,-0.496102813576477,-0.4526977838516372,0.291997058589419,-0.5606552091244251,0.38645849597866855
0.001,1600,0.4635751583297731,0.3089184973018124,-0.4065169843326802,-0.5347839809229101,0.4882801140755418
0.001,1600,0.12334843378490712,-0.28510827885668505,-0.012925241609053137,0.6142586336417161,0.7252707786310908
