Noise,N,0,1,2,3,4
0.0,100,0.32787949891478096,0.32878094409311603,0.6722356871550998,0.9989450060839632,1.0
0.025,100,0.06091885137050505,0.1576383029792363,0.1576487905722842,0.3189090292870033,1.0
0.0,200,0.022390695428976547,0.0408373486849023,0.1905294966444172,0.3250715341469561,1.0
0.025,200,0.15354597763688005,0.3136724853556755,0.3559773053302577,0.4091260185883929,1.0
0.0,400,0.1626572017943302,0.5162075329423201,0.5861082032787006,0.7295072036958758,1.0
0.025,400,0.007410982298578127,0.042189906715464895,0.04947829099013901,0.09182589143639887,1.0
0.0,800,0.1519236474995772,0.15267081770925015,0.2028835853125181,0.2411592407878749,1.0
0.025,800,0.021783322692905928,0.022002708876150863,0.08296607343045663,0.9921644319295312,1.0
0.0,1600,0.1439714165050543,0.16906030494401264,0.2075918368031658,0.5687096168167155,1.0
0.025,1600,0.015611280299113437,0.6976938258268379,0.7549966609226517,0.7974782545856021,1.0
