Noise,N,0,1,2,3,4
0.0,100,0.32787949891478096,0.0005675491987868674,0.13312593528005584,0.057227360630010216,0.0004071852502585668
0.025,100,0.06091885137050505,0.0832930408932388,6.888587597057347e-06,0.09609892321794902,0.2317898334746809
0.0,200,0.022390695428976547,0.01814595324753404,0.13413875485341034,0.07879270456129547,0.2295216595579313
0.025,200,0.15354597763688005,0.11575830145795195,0.02144095410442496,0.023111624612606185,0.17756933562872412
0.0,400,0.1626572017943302,0.2081813510775692,0.02140767214310652,0.03729364872019128,0.046541744475650564
0.025,400,0.007410982298578127,0.034603749457794764,0.006836309106572075,0.039950485060049584,0.5552617819346763
0.0,800,0.1519236474995772,0.0005801752607649973,0.03916492603553584,0.02537094389044775,0.2724186906176893
0.025,800,0.021783322692905928,0.0002099826200252713,0.05963430713449665,0.5705313478902717,0.0010176554446535866
0.0,1600,0.1439714165050543,0.0202655045647828,0.02878976376281977,0.18297447611579415,0.08632234400994054
0.025,1600,0.015611280299113437,0.6283951730602741,0.011733069342672145,0.0076131402629314735,0.03106997221849985
