Noise,N,0,1,2,3,4
0.001,100,0.01570879869933594,0.11914591349184615,0.4171435127080549,0.4373446277772381,1.0
0.0,100,0.0059758950392297975,0.5842363219949731,0.7072596538236557,0.9762184729214219,1.0
0.001,200,0.00909989461717118,0.10674358501502423,0.14429967442404776,0.6580106296002599,1.0
0.0,200,0.2073281891637207,0.21352074204651533,0.8896815380737149,0.9255083701421172,1.0
0.001,400,0.002971992027562112,0.02766359268591106,0.6142082214993778,0.6349268334238488,1.0
0.0,400,0.0003954087454887225,0.0041011399204076895,0.005231266802765455,0.9884305582652008,1.0
0.001,800,0.008585958038588047,0.5307120537177503,0.5307493150727609,0.7559009007271091,1.0
0.0,800,0.0032860213224104023,0.043491099714484366,0.5473276827456595,0.7734299796433016,1.0
0.001,1600,0.0004352721869620546,0.4563476484053682,0.7153716025692249,0.7444433626181353,1.0
0.0,1600,0.13734296835324916,0.4299349412053525,0.5527584920437952,0.5542016950409183,1.0
