Noise,N,x0,x1,x2,x3,x4
0.0,100,0.11655885083911015,-0.7411382265915124,-0.12438918550440962,0.6022347676433403,-0.19026046035145397
0.0,100,0.3552365572196756,-0.17192776747741098,-0.541755989327837,-0.40138223810707707,-0.04399736495458848
0.0,100,-0.4244309486375941,0.304662528355976,-0.5471658382530933,0.25701391467336393,0.0839193073574807
0.0,100,-0.4529846768165972,-0.20969425032403136,-0.0623797235212918,-0.2297232631365515,-0.4189371364915041
0.0,100,-0.3049562974980336,-0.2513513890468878,0.10663761551617264,-0.13730759738122594,0.5593704458605187
0.025,100,0.1604717437402507,0.5353290976736522,0.14375701479180736,-0.8125319932318861,-0.050545775758739434
0.025,100,0.2916091750325184,0.16948528410999805,0.02195029496838664,0.2513218601639893,-0.483952398736813
0.025,100,-0.03384520785504151,-0.07182264364071607,0.989123213335756,0.11881154223334806,0.012872305358176404
0.025,100,-0.16531609157938,-0.5133540121347797,0.01988610574442309,-0.3828736993393436,0.09904454396065214
0.025,100,-0.20454592621367967,0.4061353426777547,0.00033324238323853366,0.19988810276548447,-0.4429063644809625
0.0,200,0.485821655090408,-0.1731656700140043,-0.13171535840031734,0.287645938028394,0.7960301372156069
0.0,200,-0.10342121430924972,0.012596937237576732,-0.9901067232347622,-0.0268770576016855,-0.08832286267271118
0.0,200,0.13647775983260438,0.983116466923034,-0.013034171118427982,0.035329457243771685,0.11556258336774032
0.0,200,-0.2633793414956621,0.023178061859164382,0.017485364544908018,0.9484084751649684,-0.17393039811600142
0.0,200,0.815438652607192,-0.05234368669321735,-0.03930153910847768,0.1255994296177807,-0.5610865804460998
0.025,200,-0.010923173274814265,0.02072841884814018,0.0022102654031622704,-0.008835933923283495,0.017993126090050854
0.025,200,-0.05709834839069732,-0.0063216316247033935,-0.01903163414934117,-0.0005057643176157563,-0.005918681388814002
0.025,200,0.06151167880475492,0.013780748790535657,0.14372495886479975,0.9867679932897198,-0.03735799106260556
0.025,200,-0.9576683504131072,-0.059850014914814426,0.16332992143597996,0.045805221166854204,0.20209670223539045
0.025,200,-0.23756544602818186,-0.018122847031222054,-0.2575819902962415,0.01715032259276235,-0.9320646695581752
0.0,400,-0.09303001501245876,-0.8584344609893081,-0.13814457396267488,0.4827399357240578,-0.0464292854946196
0.0,400,0.08205480519145256,-0.004603666888145324,-0.00023461271266298243,0.0030917445725301834,0.003396299760376975
0.0,400,0.2475885645636115,-0.2856206544427259,0.4595960476396984,-0.3182915967101051,0.033381713259861626
0.0,400,0.30114242395687474,0.12612569072504182,0.4981672515423374,0.4381467687928233,-0.0021230247677109498
0.0,400,0.8442919047357209,-0.041857082340433255,-0.04599376018819721,0.06553753907025561,0.03231993902220383
0.025,400,0.2341187266214015,0.7167057750776504,-0.22028183514481514,0.057203433120325775,0.09628511857617184
0.025,400,-0.18412974338442706,-0.08242333892817916,0.17765590231207248,-0.7215620319389742,-0.06959979629733276
0.025,400,-0.4990112575574791,0.4628485270260627,0.13355727994973116,0.3686315990913897,-0.05573837223065848
0.025,400,0.11676698386038688,0.02982090365051566,0.4703457973204114,0.040824920320698614,0.510809874896128
0.025,400,0.13683060549242448,0.03723395684369077,0.4637728274288256,0.01994072944337981,0.5162037810473012
0.0,800,0.0727332168351413,-0.5876275895707257,0.5301980842376457,0.5133456704564094,-0.3235723045526713
0.0,800,-0.04215832815731221,0.01909557455255345,0.017132533413743378,0.008185714457551256,-0.008815068100674048
0.0,800,0.32641941082313164,-0.16303898811541362,0.16589684757587833,0.1637823448951572,0.90111109187348
0.0,800,0.5424546503611185,-0.2534920371073676,0.2641611284484319,-0.7389605346374808,-0.15727789834100006
0.0,800,0.5497573800090649,-0.2623773007212624,-0.7267587821046742,0.269834951946638,-0.16275935552750534
0.025,800,-0.15428660647486006,0.0038655401495946533,0.600578774854079,-0.5367053769996801,0.5718566964138587
0.025,800,0.009489186365416845,-0.006961622642206013,0.0014123706778186307,0.003517691494081987,-0.008054240434783033
0.025,800,0.6115690501406339,-0.005515943378980036,0.6815189821671521,0.2802882167528176,-0.28726297426071234
0.025,800,0.5317537809619652,-0.001887671120106796,-0.2804408434364524,-0.7526073970901084,-0.2680380930528637
0.025,800,-0.0022955445057691853,-0.9999346404458598,-0.002445870387071725,-0.0009877014873032443,0.007788300880818748
0.0,1600,0.01075775055881384,-0.00453529189815155,0.0030194702893804604,-0.0007602594350810954,0.0003156051270005837
0.0,1600,0.004817474351912099,0.008737505430129466,-0.0037837889475997033,-1.3578924204560304e-05,-8.522033540426296e-05
0.0,1600,-0.36621139331319774,-0.20991590468872465,-0.906306191454502,0.01965887339233245,-0.003746031667634247
0.0,1600,0.07826529919266713,0.04655992248568469,-0.02081474297404324,0.9956263970522976,0.000814900115098635
0.0,1600,-0.015405549095880763,-0.009686606691643573,0.0043550104283811295,0.0009370078785584547,0.9998244226195591
0.025,1600,0.002112508669643711,-0.0008924796572264875,-0.010267537931640536,-0.010908429513492468,-0.0028230710363368328
0.025,1600,-0.02437066960678036,0.004308649930266717,-0.0050586806229919725,0.0003382082074339932,0.010805500051126349
0.025,1600,-0.005184881115106218,0.9998520428549204,0.0074732565280576455,-0.008953442387586354,0.005197206065814281
0.025,1600,-0.6898571967704866,-0.0030133121884697482,0.3827712141571623,0.5478296078079337,0.2772242377756991
0.025,1600,-0.5859495546032563,-0.003149733487842201,-0.6582255922078857,-0.4029199041333442,0.24585597595016906
